meter_id,date,readings,avg_hybrid_score,max_hybrid_score,flagged_readings,true_anomalies,flagged_rate_pct
MTR-001,2010-05-07,96,0.0323431890690155,0.1437528965229317,0,0,0.0
MTR-001,2010-05-08,96,0.04134229668197672,0.16332071515974125,0,0,0.0
MTR-001,2010-05-09,96,0.04424509728760817,0.2609575134247273,0,0,0.0
MTR-001,2010-05-10,96,0.04841894462289523,0.2850528557893198,0,0,0.0
MTR-001,2010-05-11,96,0.0369195748508019,0.16768423559225923,0,0,0.0
MTR-001,2010-05-12,96,0.03480790537736473,0.1533888896580205,0,0,0.0
MTR-001,2010-05-13,96,0.044114726460419806,0.23349784355143732,0,0,0.0
MTR-001,2010-05-14,96,0.03912357830050591,0.20945477219220476,0,0,0.0
MTR-001,2010-05-15,96,0.04124651053286099,0.1768336432215186,0,0,0.0
MTR-001,2010-05-16,96,0.05309786255213647,0.2000831020825193,0,0,0.0
MTR-001,2010-05-17,96,0.05909957872219116,0.5196708636103772,0,0,0.0
MTR-001,2010-05-18,96,0.0374299833623654,0.10132861539255311,0,0,0.0
MTR-001,2010-05-19,96,0.032806055301144534,0.08280907429039852,0,0,0.0
MTR-001,2010-05-20,96,0.03774605401024434,0.1702512990032821,0,0,0.0
MTR-001,2010-05-21,96,0.029726131346034065,0.06921433876509717,0,0,0.0
MTR-001,2010-05-22,96,0.036587921408796575,0.21065732647946814,0,0,0.0
MTR-001,2010-05-23,96,0.05248216223949165,0.3492427827029929,0,0,0.0
MTR-001,2010-05-24,96,0.03616283055523662,0.14706510700419476,0,0,0.0
MTR-001,2010-05-25,96,0.04755229461381296,0.16499648002344422,0,0,0.0
MTR-001,2010-05-26,96,0.03726286066491911,0.1946353787117924,0,0,0.0
MTR-001,2010-05-27,96,0.04064895877207749,0.19685400633787392,0,0,0.0
MTR-001,2010-05-28,96,0.035508684871362294,0.12620343366422537,0,0,0.0
MTR-001,2010-05-29,96,0.03727853873089084,0.14604834583861837,0,0,0.0
MTR-001,2010-05-30,96,0.05541462033063063,0.2659388923437105,0,0,0.0
MTR-001,2010-05-31,96,0.03983543027929696,0.18618652284673237,0,0,0.0
MTR-001,2010-06-01,96,0.03362065349972259,0.16757696373664174,0,0,0.0
MTR-001,2010-06-02,96,0.03221224409122767,0.10197297496301264,0,0,0.0
MTR-001,2010-06-03,96,0.03502765782626448,0.11773824355318246,0,0,0.0
MTR-001,2010-06-04,96,0.03626554259359469,0.18462970034487983,0,0,0.0
MTR-001,2010-06-05,96,0.0447113759735023,0.3224443865293002,0,0,0.0
MTR-001,2010-06-06,96,0.07416823501286275,0.26595553076488754,0,0,0.0
MTR-001,2010-06-07,96,0.05424139271078204,0.2195558281501232,0,29,0.0
MTR-001,2010-06-08,96,0.03285092310948666,0.13525621599331233,0,5,0.0
MTR-001,2010-06-09,96,0.03578322716048763,0.2089250537729993,0,0,0.0
MTR-001,2010-06-10,96,0.04699612809001113,0.21971851305701595,0,0,0.0
MTR-001,2010-06-11,96,0.034266414556712636,0.10359310292246651,0,0,0.0
MTR-001,2010-06-12,96,0.047008295880180705,0.18044057626313342,0,0,0.0
MTR-001,2010-06-13,96,0.054916365823961893,0.2465170604264093,0,0,0.0
MTR-001,2010-06-14,96,0.053061277592251384,0.22981429304984605,0,0,0.0
MTR-001,2010-06-15,96,0.03141323593282983,0.11389205492689827,0,0,0.0
MTR-001,2010-06-16,96,0.04200639675934285,0.12670052980027713,0,0,0.0
MTR-001,2010-06-17,96,0.05700421969247899,0.1638532437133499,0,0,0.0
MTR-001,2010-06-18,96,0.03158207448171358,0.09658831360068479,0,0,0.0
MTR-001,2010-06-19,96,0.03577523676684426,0.22482256773914283,0,0,0.0
MTR-001,2010-06-20,96,0.04885562762073691,0.29679012937187865,0,0,0.0
MTR-001,2010-06-21,96,0.03963403298522249,0.17256141581580728,0,0,0.0
MTR-001,2010-06-22,96,0.05176479281309704,0.40530018956781216,0,0,0.0
MTR-001,2010-06-23,96,0.04572393665301008,0.31286992766539334,0,0,0.0
MTR-001,2010-06-24,96,0.054003070311702366,0.26538554044647483,0,0,0.0
MTR-001,2010-06-25,96,0.0324069065046668,0.13292745636778625,0,0,0.0
MTR-001,2010-06-26,96,0.034933456283720424,0.1454928454013633,0,0,0.0
MTR-001,2010-06-27,96,0.0414744839522015,0.1330799407143507,0,0,0.0
MTR-001,2010-06-28,96,0.05495237607100392,0.16071805045206347,0,0,0.0
MTR-001,2010-06-29,96,0.04686511005663161,0.12025396206675848,0,0,0.0
MTR-001,2010-06-30,96,0.048210112225947226,0.1976927628613191,0,0,0.0
MTR-001,2010-07-01,96,0.054527388960438884,0.27967774716067384,0,0,0.0
MTR-001,2010-07-02,96,0.041954525236666575,0.13094784856259606,0,0,0.0
MTR-001,2010-07-03,96,0.04682503887923007,0.14861234446391913,0,0,0.0
MTR-001,2010-07-04,96,0.0535336544171015,0.15423385160117276,0,0,0.0
MTR-001,2010-07-05,96,0.03566087002983723,0.1463507259067064,0,0,0.0
MTR-001,2010-07-06,96,0.0461308720282044,0.21553136895498498,0,0,0.0
MTR-001,2010-07-07,96,0.03163401127320784,0.09853947298124552,0,0,0.0
MTR-001,2010-07-08,96,0.05229813434291176,0.20023721777059383,0,0,0.0
MTR-001,2010-07-09,96,0.04661071471270579,0.19310224032111645,0,0,0.0
MTR-001,2010-07-10,96,0.04560773495727851,0.1795067688614551,0,0,0.0
MTR-001,2010-07-11,96,0.048355330626655535,0.21151288191969472,0,0,0.0
MTR-001,2010-07-12,96,0.052449985134580136,0.21485886997068485,0,0,0.0
MTR-001,2010-07-13,96,0.039127797262867206,0.1396214485078793,0,0,0.0
MTR-001,2010-07-14,96,0.051553935455806894,0.20440066281767102,0,0,0.0
MTR-001,2010-07-15,96,0.04973264531924979,0.2937895570708142,0,0,0.0
MTR-001,2010-07-16,96,0.034161169511642046,0.12837592024553207,0,0,0.0
MTR-001,2010-07-17,96,0.03385701506704251,0.11712989391403708,0,0,0.0
MTR-001,2010-07-18,96,0.04011949733927824,0.10972397956420948,0,0,0.0
MTR-001,2010-07-19,96,0.044758204991749324,0.11262806669392163,0,0,0.0
MTR-001,2010-07-20,96,0.04182019228637229,0.1328564929348285,0,0,0.0
MTR-001,2010-07-21,96,0.045032814450625826,0.16082172061281047,0,0,0.0
MTR-001,2010-07-22,96,0.054095761819573734,0.2163173451973035,0,0,0.0
MTR-001,2010-07-23,96,0.037335896794115454,0.16156435417508125,0,0,0.0
MTR-001,2010-07-24,96,0.04878607765927199,0.16136985953386407,0,0,0.0
MTR-001,2010-07-25,96,0.04111472758447137,0.09178756055599437,0,0,0.0
MTR-001,2010-07-26,96,0.039312674693529136,0.24918675085866127,0,0,0.0
MTR-001,2010-07-27,96,0.03570841014553224,0.13517233094673714,0,0,0.0
MTR-001,2010-07-28,96,0.04031345776140361,0.1565833939019598,0,0,0.0
MTR-001,2010-07-29,96,0.030304481089764232,0.13552487162237506,0,0,0.0
MTR-001,2010-07-30,96,0.04548894057914176,0.13256095644166285,0,0,0.0
MTR-001,2010-07-31,96,0.042253034905122396,0.11479942017210959,0,0,0.0
MTR-001,2010-08-01,96,0.0443149216421351,0.15273329486949944,0,0,0.0
MTR-001,2010-08-02,96,0.04312468920189849,0.13195773530092147,0,0,0.0
MTR-001,2010-08-03,96,0.04265645192469944,0.13309458509154948,0,0,0.0
MTR-001,2010-08-04,96,0.04445600179025707,0.12235716357150242,0,0,0.0
MTR-001,2010-08-05,96,0.041862037335418704,0.1058212345153793,0,0,0.0
MTR-001,2010-08-06,96,0.04199334757899326,0.11254877254233855,0,0,0.0
MTR-001,2010-08-07,96,0.04191553897431758,0.10238832344242599,0,0,0.0
MTR-001,2010-08-08,96,0.04400782180709668,0.1188484345542409,0,0,0.0
MTR-001,2010-08-09,96,0.041777878255094915,0.11982687607991437,0,0,0.0
MTR-001,2010-08-10,96,0.041884519286439104,0.11275684946454007,0,0,0.0
MTR-001,2010-08-11,96,0.04325311061913347,0.14737209261879813,0,0,0.0
MTR-001,2010-08-12,96,0.04116301883996607,0.11604061549738807,0,0,0.0
MTR-001,2010-08-13,96,0.041786277905244196,0.12936632351613553,0,0,0.0
MTR-001,2010-08-14,96,0.041902667894254016,0.1332077253495021,0,0,0.0
MTR-001,2010-08-15,96,0.04225894349383886,0.12217131821497085,0,0,0.0
MTR-001,2010-08-16,96,0.053464673856329616,0.303212226917904,0,0,0.0
MTR-001,2010-08-17,96,0.050641249322654146,0.13946573873706847,0,0,0.0
MTR-001,2010-08-18,96,0.13979914525125212,0.15290601311534377,0,0,0.0
MTR-001,2010-08-19,96,0.13783463811058352,0.13796179952711146,0,0,0.0
MTR-001,2010-08-20,96,0.13783463811058352,0.13796179952711146,0,0,0.0
MTR-001,2010-08-21,96,0.1378431300776298,0.1380575498640714,0,0,0.0
MTR-001,2010-08-22,96,0.1336119178995545,0.14236944756699962,0,0,0.0
MTR-001,2010-08-23,96,0.09292249369084538,0.2906005913042995,0,0,0.0
MTR-001,2010-08-24,96,0.041734962883260306,0.13667050865265723,0,0,0.0
MTR-001,2010-08-25,96,0.03716532849657735,0.11004608055694992,0,0,0.0
MTR-001,2010-08-26,96,0.03908353842366651,0.2258785335747609,0,0,0.0
MTR-001,2010-08-27,96,0.035258167195999314,0.11079875849753155,0,0,0.0
MTR-001,2010-08-28,96,0.06894649551182706,0.28292953964535933,0,0,0.0
MTR-001,2010-08-29,96,0.04415205091307006,0.26547029074682527,0,0,0.0
MTR-001,2010-08-30,96,0.041911201744360325,0.1685421148121371,0,0,0.0
MTR-001,2010-08-31,96,0.03558328196276892,0.13672312157613936,0,0,0.0
MTR-001,2010-09-01,96,0.036594214531442425,0.13025695235596663,0,0,0.0
MTR-001,2010-09-02,96,0.04092651256785152,0.1863550951351566,0,0,0.0
MTR-001,2010-09-03,96,0.03335283609408134,0.1711434618517393,0,0,0.0
MTR-001,2010-09-04,96,0.03446933278598965,0.17009621307274125,0,0,0.0
MTR-001,2010-09-05,96,0.04490575449263635,0.1862923095056246,0,0,0.0
MTR-001,2010-09-06,96,0.037706163780745816,0.2678501027848299,0,0,0.0
MTR-001,2010-09-07,96,0.03937676878438551,0.1545610226855037,0,0,0.0
MTR-001,2010-09-08,96,0.03906608534699497,0.1843033898158971,0,0,0.0
MTR-001,2010-09-09,96,0.03198319503413794,0.08811284641935611,0,0,0.0
MTR-001,2010-09-10,96,0.0355744570396487,0.17014588818582171,0,0,0.0
MTR-001,2010-09-11,96,0.04178987206632696,0.17062235283909438,0,0,0.0
MTR-001,2010-09-12,96,0.05102852153212096,0.18668910922885018,0,0,0.0
MTR-001,2010-09-13,96,0.03461773417099966,0.19901047898188773,0,0,0.0
MTR-001,2010-09-14,96,0.0304547404252062,0.1419160422930876,0,0,0.0
MTR-001,2010-09-15,96,0.040961279277773176,0.25525374761112735,0,0,0.0
MTR-001,2010-09-16,96,0.03353753046416453,0.1259637675013953,0,0,0.0
MTR-001,2010-09-17,96,0.036122240655639244,0.1687968040199741,0,0,0.0
MTR-001,2010-09-18,96,0.04464461548331624,0.18991015539435416,0,0,0.0
MTR-001,2010-09-19,96,0.02978612045417745,0.10043212613577739,0,0,0.0
MTR-001,2010-09-20,96,0.03630889803313694,0.16151916728760216,0,0,0.0
MTR-001,2010-09-21,96,0.04323105595979321,0.17539378789400167,0,0,0.0
MTR-001,2010-09-22,96,0.030575182800669523,0.14714095571038688,0,0,0.0
MTR-001,2010-09-23,96,0.03961314197409169,0.16722519176445766,0,0,0.0
MTR-001,2010-09-24,96,0.03331187839261015,0.13447633331501688,0,0,0.0
MTR-001,2010-09-25,96,0.13696888499000778,0.16162142631493162,0,0,0.0
MTR-001,2010-09-26,96,0.16111172604749072,0.16165369611856564,0,0,0.0
MTR-001,2010-09-27,96,0.16117203228525354,0.16238199881076032,0,0,0.0
MTR-001,2010-09-28,96,0.15059976230065902,0.23024412509259642,0,0,0.0
MTR-001,2010-09-29,96,0.08948420825002368,0.2273219441731788,0,0,0.0
MTR-001,2010-09-30,96,0.03835889103067878,0.12817834455550467,0,0,0.0
MTR-001,2010-10-01,96,0.03131379394625255,0.12427863587785357,0,0,0.0
MTR-001,2010-10-02,96,0.040044446392886665,0.18485601474850039,0,0,0.0
MTR-001,2010-10-03,96,0.05107189874139998,0.3223838227225947,0,0,0.0
MTR-001,2010-10-04,96,0.05607574346762042,0.2366177068611695,0,0,0.0
MTR-001,2010-10-05,96,0.03803364394592764,0.20326358560040542,0,0,0.0
MTR-001,2010-10-06,96,0.04371949992062335,0.1509451887322769,0,0,0.0
MTR-001,2010-10-07,96,0.028831629211537018,0.08943845902701625,0,0,0.0
MTR-001,2010-10-08,96,0.04615099812774525,0.19044839891083779,0,0,0.0
MTR-001,2010-10-09,96,0.03264630663986604,0.15388933049224301,0,0,0.0
MTR-001,2010-10-10,96,0.041221004355748596,0.22982105683943377,0,0,0.0
MTR-001,2010-10-11,96,0.06720327404137975,0.3468224756744997,0,0,0.0
MTR-001,2010-10-12,96,0.047031660469395505,0.2923273420438229,0,0,0.0
MTR-001,2010-10-13,96,0.04001170886975527,0.38394199424658326,0,0,0.0
MTR-001,2010-10-14,96,0.045808016823106174,0.13293594202181436,0,0,0.0
MTR-001,2010-10-15,96,0.05745624099012889,0.20693134708363592,0,0,0.0
MTR-001,2010-10-16,96,0.040824740286261964,0.1706109706763827,0,0,0.0
MTR-001,2010-10-17,96,0.025683983960219942,0.12012288160321032,0,0,0.0
MTR-001,2010-10-18,96,0.057135845402741886,0.34919272146360003,0,0,0.0
MTR-001,2010-10-19,96,0.09608894961879699,0.24471921289888732,0,0,0.0
MTR-001,2010-10-20,96,0.05974814303372552,0.2928756743225613,0,0,0.0
MTR-001,2010-10-21,96,0.04983352518485345,0.20812279539920028,0,0,0.0
MTR-001,2010-10-22,96,0.03515741053871832,0.1936042260741094,0,0,0.0
MTR-001,2010-10-23,96,0.03881365029850473,0.1377798136525631,0,0,0.0
MTR-001,2010-10-24,96,0.07874483570829637,0.3706909088418532,0,0,0.0
MTR-001,2010-10-25,96,0.06271886836163977,0.21843162235241131,0,0,0.0
MTR-001,2010-10-26,96,0.029488596957960272,0.13791978894242712,0,0,0.0
MTR-001,2010-10-27,96,0.05211342671165511,0.3638211679396921,0,0,0.0
MTR-001,2010-10-28,96,0.040231815278095495,0.30956419425358767,0,0,0.0
MTR-001,2010-10-29,96,0.05013922499103008,0.2540164339739245,0,0,0.0
MTR-001,2010-10-30,96,0.044924408140280835,0.16347253199136746,0,0,0.0
MTR-001,2010-10-31,96,0.06849031614452102,0.3020396162356914,0,0,0.0
MTR-001,2010-11-01,96,0.04147591233401244,0.1800675828699408,0,0,0.0
MTR-001,2010-11-02,96,0.048182993596443374,0.17716401151969502,0,0,0.0
MTR-001,2010-11-03,96,0.04568029304430372,0.16554370030157484,0,0,0.0
MTR-001,2010-11-04,96,0.04807364005052223,0.1817477098912219,0,0,0.0
MTR-001,2010-11-05,96,0.12858397228779894,0.4036482735994463,0,0,0.0
MTR-001,2010-11-06,96,0.04605072911886235,0.16515971669416268,0,0,0.0
MTR-001,2010-11-07,96,0.04404596534016001,0.19946480368514305,0,0,0.0
MTR-001,2010-11-08,96,0.05051346269692957,0.12248430370200246,0,0,0.0
MTR-001,2010-11-09,96,0.04718568114192271,0.1670596636686082,0,0,0.0
MTR-001,2010-11-10,96,0.09564649402743525,0.712570509469387,4,6,4.166666666666667
MTR-001,2010-11-11,96,0.15281945870609512,0.9999999999656424,5,9,5.208333333333333
MTR-001,2010-11-12,96,0.05213648279169836,0.14863267868601956,0,0,0.0
MTR-001,2010-11-13,96,0.04321241421654393,0.13682330662080655,0,0,0.0
MTR-001,2010-11-14,96,0.04681615157644345,0.17846058426195527,0,0,0.0
MTR-001,2010-11-15,96,0.061352815211857765,0.28147970871819045,0,0,0.0
MTR-001,2010-11-16,96,0.05168957325169168,0.3275907705370137,0,0,0.0
MTR-001,2010-11-17,96,0.037041024883932,0.12316007486999964,0,0,0.0
MTR-001,2010-11-18,96,0.039540971561328,0.18626411249792058,0,0,0.0
MTR-001,2010-11-19,96,0.031814653726836555,0.19324276804349522,0,0,0.0
MTR-001,2010-11-20,96,0.03966650705966511,0.10787117782726438,0,0,0.0
MTR-001,2010-11-21,96,0.07001527800832635,0.6273353926753915,1,0,1.0416666666666667
MTR-001,2010-11-22,96,0.039385820028246574,0.1033729673991911,0,0,0.0
MTR-001,2010-11-23,96,0.05763610443317763,0.20991313501231557,0,0,0.0
MTR-001,2010-11-24,96,0.042792614822257664,0.20808393660201663,0,0,0.0
MTR-001,2010-11-25,96,0.03820472189129614,0.12958797864621802,0,0,0.0
MTR-001,2010-11-26,85,0.028942218730287853,0.1321967066583111,0,0,0.0
MTR-002,2010-02-11,34,0.03305555782624686,0.08817793978957802,0,0,0.0
MTR-002,2010-02-12,96,0.03689350608375039,0.13307058285728915,0,0,0.0
MTR-002,2010-02-13,96,0.04900415509297811,0.5514478421137935,0,0,0.0
MTR-002,2010-02-14,96,0.052031594540768465,0.24487869128673773,0,0,0.0
MTR-002,2010-02-15,96,0.06566092364368374,0.1731900725121872,0,0,0.0
MTR-002,2010-02-16,96,0.06442097864156243,0.27081020311394544,0,0,0.0
MTR-002,2010-02-17,96,0.04636193427120714,0.2534557420231288,0,0,0.0
MTR-002,2010-02-18,96,0.050064050780117386,0.20927513172245923,0,0,0.0
MTR-002,2010-02-19,96,0.03974094858309546,0.1489320759127393,0,0,0.0
MTR-002,2010-02-20,96,0.0407070899530301,0.14846215982007413,0,0,0.0
MTR-002,2010-02-21,96,0.05689720642032899,0.5953935682114018,1,0,1.0416666666666667
MTR-002,2010-02-22,96,0.10817404917832314,0.3654838286618946,0,0,0.0
MTR-002,2010-02-23,96,0.032137754904388825,0.15712249756541263,0,0,0.0
MTR-002,2010-02-24,96,0.05493550053719289,0.34945621546296846,0,0,0.0
MTR-002,2010-02-25,96,0.0362049202128824,0.11159788533662739,0,0,0.0
MTR-002,2010-02-26,96,0.041201425318168845,0.17354702390340926,0,0,0.0
MTR-002,2010-02-27,96,0.04256323518430913,0.17864106467161917,0,0,0.0
MTR-002,2010-02-28,96,0.037191828226069555,0.10950170326263897,0,0,0.0
MTR-002,2010-03-01,96,0.041577884370945985,0.3138283402664262,0,0,0.0
MTR-002,2010-03-02,96,0.032680929287428766,0.10978200885097814,0,0,0.0
MTR-002,2010-03-03,96,0.044927457311821045,0.08274253325781522,0,3,0.0
MTR-002,2010-03-04,96,0.0630860670834725,0.13675894458946714,0,38,0.0
MTR-002,2010-03-05,96,0.049709860762188085,0.11794293674327182,0,0,0.0
MTR-002,2010-03-06,96,0.04052371685431195,0.2198133072823889,0,0,0.0
MTR-002,2010-03-07,96,0.04276874400870651,0.1356537171198946,0,0,0.0
MTR-002,2010-03-08,96,0.08039868164751517,0.4070801688939707,0,0,0.0
MTR-002,2010-03-09,96,0.06861841188483664,0.33075432106099656,0,0,0.0
MTR-002,2010-03-10,96,0.034139838907668814,0.12011433657441817,0,0,0.0
MTR-002,2010-03-11,96,0.033084935078053726,0.06165350666096407,0,0,0.0
MTR-002,2010-03-12,96,0.0512902267252349,0.16688567059958978,0,0,0.0
MTR-002,2010-03-13,96,0.042345537569524215,0.22492315285877976,0,0,0.0
MTR-002,2010-03-14,96,0.06535766931987032,0.26554198525584877,0,0,0.0
MTR-002,2010-03-15,96,0.03697871617161686,0.154237162996353,0,0,0.0
MTR-002,2010-03-16,96,0.03655276347896808,0.15789941258738127,0,0,0.0
MTR-002,2010-03-17,96,0.04106539390394541,0.164890013207862,0,0,0.0
MTR-002,2010-03-18,96,0.03416488062093062,0.08862726710462412,0,0,0.0
MTR-002,2010-03-19,96,0.04037876992651771,0.17113334025878094,0,0,0.0
MTR-002,2010-03-20,96,0.08772750032660805,0.11150666025684522,0,0,0.0
MTR-002,2010-03-21,96,0.10137912195247756,0.23724695534918389,0,0,0.0
MTR-002,2010-03-22,96,0.08437137328140469,0.3346285031720946,0,0,0.0
MTR-002,2010-03-23,96,0.03930676611457223,0.1332598281422125,0,0,0.0
MTR-002,2010-03-24,96,0.04550469687487849,0.18320174969328964,0,0,0.0
MTR-002,2010-03-25,96,0.04660788787930211,0.1886783092435675,0,0,0.0
MTR-002,2010-03-26,96,0.03941079324346543,0.13535620423772968,0,0,0.0
MTR-002,2010-03-27,96,0.03579033387071439,0.1292643573611527,0,0,0.0
MTR-002,2010-03-28,96,0.04715882663978487,0.3409217321461824,0,0,0.0
MTR-002,2010-03-29,96,0.06076209854373036,0.22091473831055475,0,0,0.0
MTR-002,2010-03-30,96,0.05096366247969177,0.1385514141976202,0,0,0.0
MTR-002,2010-03-31,96,0.04461265955283548,0.18626561963344063,0,0,0.0
